datahora;satelite;pais;estado;municipio;bioma;diasemchuva;precipitacao;riscofogo;latitude;longitude;frp;latitude1;longitude2
02/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;0,9;-15.717;-47,81;26,6;-15,717;-47,81
02/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;0,9;-15.718;-47.804;47,6;-15,718;-47,804
02/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;0,9;-15.725;-47.796;17,3;-15,725;-47,796
02/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;1;-15.908;-48.105;118,1;-15,908;-48,105
02/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;1;-15,91;-48.117;22,9;-15,91;-48,117
01/10/2019 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;0,9;-15.973;-47,75;75,6;-15,973;-47,75
01/10/2019 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;0,9;-15.967;-47.758;88,1;-15,967;-47,758
20/10/2019 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0,1;1;-15.746;-47.682;8,5;-15,746;-47,682
20/10/2019 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.962;-47.778;12,1;-15,962;-47,778
20/10/2019 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15,96;-47.769;25,2;-15,96;-47,769
20/10/2019 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0,5;1;-15.775;-47.952;15,3;-15,775;-47,952
20/10/2019 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.971;-47.771;14;-15,971;-47,771
18/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-15.769;-47.961;68,7;-15,769;-47,961
18/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-15.779;-47,96;127,1;-15,779;-47,96
18/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-15,78;-47.971;39,9;-15,78;-47,971
18/10/2019 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-16.031;-48.266;49,2;-16,031;-48,266
15/10/2019 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;5;0;1;-15.897;-48.238;34,9;-15,897;-48,238
14/10/2019 17:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15.783;-47.977;102,8;-15,783;-47,977
13/10/2019 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15.681;-48.128;63,8;-15,681;-48,128
13/10/2019 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15.689;-48.117;128,4;-15,689;-48,117
13/10/2019 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15.683;-48.138;42,4;-15,683;-48,138
13/10/2019 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15,69;-48.127;57;-15,69;-48,127
13/10/2019 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;0,9;-15.688;-48.107;83,5;-15,688;-48,107
13/10/2019 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;1;-15.692;-48.136;39,7;-15,692;-48,136
27/06/2019 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;24;0;1;-15.645;-47.951;259;-15,645;-47,951
21/08/2019 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;20;0;1;-15.754;-47.686;57,4;-15,754;-47,686
18/09/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;115;0;1;-16;-47.774;36,1;-16;-47,774
18/09/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;115;0;1;-15,99;-47.776;43,5;-15,99;-47,776
18/09/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;115;0;1;-15.972;-47,73;103,6;-15,972;-47,73
20/09/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;117;0;1;-15.905;-47.568;55;-15,905;-47,568
20/09/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;117;0;1;-15.896;-47.569;82;-15,896;-47,569
20/09/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;117;0;1;-15.895;-47,56;14,1;-15,895;-47,56
20/09/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;117;0;1;-15.887;-47.571;57,2;-15,887;-47,571
20/09/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;117;0;1;-15.889;-47,58;15;-15,889;-47,58
27/09/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;-999;-15.884;-48.001;9,9;-15,884;-48,001
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15,63;-47.858;13,6;-15,63;-47,858
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.514;-47.891;20,7;-15,514;-47,891
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.914;-47.788;32,8;-15,914;-47,788
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.906;-47.799;30,3;-15,906;-47,799
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.513;-47.882;32,1;-15,513;-47,882
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.506;-47.888;17,9;-15,506;-47,888
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.628;-47.848;15,5;-15,628;-47,848
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15,69;-47.764;41,7;-15,69;-47,764
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.691;-47.774;13,9;-15,691;-47,774
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.952;-48.204;15;-15,952;-48,204
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.942;-48.206;19,7;-15,942;-48,206
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.503;-48.138;50,8;-15,503;-48,138
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.915;-47.797;46;-15,915;-47,797
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.918;-48.168;15,9;-15,918;-48,168
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15,92;-48.178;6,9;-15,92;-48,178
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.976;-48.242;87,5;-15,976;-48,242
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;6;0;1;-15.977;-48.252;44;-15,977;-48,252
29/09/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;1;-15.905;-47.789;18;-15,905;-47,789
01/10/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;1;-15.904;-47.693;14,1;-15,904;-47,693
01/10/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-16.036;-48.017;12,9;-16,036;-48,017
01/10/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;-999;-16.025;-48.018;110;-16,025;-48,018
01/10/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-16.023;-48.004;114,2;-16,023;-48,004
01/10/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-15.922;-48.206;15,4;-15,922;-48,206
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.504;-47,9;135,1;-15,504;-47,9
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.503;-47.908;31,5;-15,503;-47,908
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.515;-47.906;47,5;-15,515;-47,906
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.512;-47.886;85,3;-15,512;-47,886
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;1;-15.619;-48.192;100,7;-15,619;-48,192
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.698;-47.822;18,8;-15,698;-47,822
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;1;-15.616;-48.174;166;-15,616;-48,174
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;1;-15.699;-47.814;24,4;-15,699;-47,814
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;1;-15.953;-47.766;56,7;-15,953;-47,766
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;1;-15.954;-47.771;39,3;-15,954;-47,771
02/10/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;1;-15.997;-48.245;22,1;-15,997;-48,245
04/10/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;12;0;1;-15.525;-47.894;38,4;-15,525;-47,894
04/10/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;12;0;1;-15,57;-47.789;39;-15,57;-47,789
04/10/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;12;0;1;-15.562;-47.802;24,3;-15,562;-47,802
04/10/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;11;0;1;-15,64;-48.173;24,4;-15,64;-48,173
04/10/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;12;0;1;-15,58;-47.788;260,1;-15,58;-47,788
05/10/2020 16:10;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15,65;-47.885;125,5;-15,65;-47,885
05/10/2020 16:10;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15,65;-47.889;118,5;-15,65;-47,889
05/10/2020 16:10;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15.585;-47.774;68,5;-15,585;-47,774
06/10/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;14;0;1;-15.556;-47.804;11,9;-15,556;-47,804
06/10/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;14;0;1;-15.594;-47.817;19,1;-15,594;-47,817
06/10/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;13;0;1;-15.923;-48.248;9,4;-15,923;-48,248
08/10/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.556;-47.779;13,8;-15,556;-47,779
08/10/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.671;-47.734;46,4;-15,671;-47,734
08/10/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-15.593;-47.762;35,1;-15,593;-47,762
08/10/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;15;0;1;-15.899;-48.002;13,9;-15,899;-48,002
09/10/2020 17:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-16.036;-47.943;102,5;-16,036;-47,943
09/10/2020 17:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-16.045;-47.949;94,8;-16,045;-47,949
09/10/2020 17:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;0;1;-16.049;-48.088;60,3;-16,049;-48,088
10/10/2020 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;16;1,2;1;-15.988;-48.029;50,9;-15,988;-48,029
13/10/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0,3;1;-15.961;-47.436;16,6;-15,961;-47,436
13/10/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;0;1,8;0,9;-15.692;-47.777;23,1;-15,692;-47,777
15/10/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;0;1,8;1;-15.744;-47.952;13,8;-15,744;-47,952
09/06/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;14;0;1;-15.671;-47.878;4,5;-15,671;-47,878
05/06/2020 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;10;0;0,8;-15.715;-48.021;17;-15,715;-48,021
02/02/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;1;0,4;0,3;-15.615;-47,52;17,4;-15,615;-47,52
13/01/2020 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0;0,1;-16.048;-47,98;33;-16,048;-47,98
19/01/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;1,6;-999;-15.871;-47.924;8,7;-15,871;-47,924
18/02/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;0;0,1;0;-15.885;-47.439;6,8;-15,885;-47,439
27/04/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;3;0;0,2;-15.705;-48.079;127,2;-15,705;-48,079
27/04/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;3;0;0,2;-15.707;-48.091;29,2;-15,707;-48,091
27/04/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;3;0;0,2;-15.715;-48.078;48,8;-15,715;-48,078
27/04/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;3;0;0,4;-15.717;-48.089;37,2;-15,717;-48,089
29/04/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;5;0;0,2;-15.698;-48.046;13,5;-15,698;-48,046
01/05/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-15.937;-47.594;5;-15,937;-47,594
13/05/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;5;0;0,7;-15.735;-48,1;11,2;-15,735;-48,1
11/05/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;2;0;0,4;-15.693;-47.925;22,7;-15,693;-47,925
29/05/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;3;0;0,6;-15.633;-47.469;11,5;-15,633;-47,469
29/05/2020 17:05;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;3;0;0,9;-15.631;-47.456;8,6;-15,631;-47,456
04/06/2020 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;9;0;0,8;-15.661;-47.887;10,1;-15,661;-47,887
10/06/2020 17:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;15;0;0,9;-15.662;-47.915;58,4;-15,662;-47,915
29/11/2020 16:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;;;;-15,98;-47.416;50,7;-15,98;-47,416
16/12/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;4;0,7;0,7;-15.573;-47.492;14,3;-15,573;-47,492
01/10/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;8;0;1;-16.034;-48.002;20,6;-16,034;-48,002
23/06/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;28;0;1;-15,79;-47.712;6,9;-15,79;-47,712
02/06/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;7;0;0,9;-15.966;-47.677;7,7;-15,966;-47,677
21/06/2020 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;26;0;1;-15,59;-48.023;52,7;-15,59;-48,023
21/06/2020 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;26;0;1;-15.589;-48.017;47,2;-15,589;-48,017
21/06/2020 17:15;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;26;0;1;-15.592;-48.031;15,5;-15,592;-48,031
23/06/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;28;0;-999;-15.786;-47.937;23,6;-15,786;-47,937
23/06/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;28;0;-999;-15.788;-47.947;60,5;-15,788;-47,947
02/07/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;37;0,1;1;-15.785;-47.594;6,3;-15,785;-47,594
02/07/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;37;0,1;1;-15.783;-47.585;5,8;-15,783;-47,585
03/07/2020 17:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;38;0;1;-15.684;-47.736;68,9;-15,684;-47,736
04/07/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;39;0;1;-15.928;-47.988;13,8;-15,928;-47,988
06/07/2020 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;41;0;-999;-15.775;-47.915;17,3;-15,775;-47,915
06/07/2020 16:30;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;41;0;1;-15.765;-47.909;23,6;-15,765;-47,909
09/07/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;44;0;1;-15.937;-48.043;11,6;-15,937;-48,043
09/07/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;44;0;-999;-15.864;-47,92;9;-15,864;-47,92
09/07/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;44;0;1;-15.747;-48.066;12,2;-15,747;-48,066
13/07/2020 16:35;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;48;0;1;-15.818;-48.199;13,9;-15,818;-48,199
14/07/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;49;0;-999;-15.747;-47.882;24,2;-15,747;-47,882
15/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;49;0;1;-15.782;-48.207;49,9;-15,782;-48,207
15/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;50;0;1;-15.776;-48.188;16,9;-15,776;-48,188
15/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;50;0;1;-15.779;-48.214;19,3;-15,779;-48,214
20/07/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;55;0;1;-15.957;-47.639;12,7;-15,957;-47,639
30/07/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;65;0;1;-15.604;-48.078;20,8;-15,604;-48,078
30/07/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;65;0;1;-15.601;-48.059;22,5;-15,601;-48,059
30/07/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;65;0;1;-15.591;-48,08;21,7;-15,591;-48,08
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;1;-15.925;-48.145;76,1;-15,925;-48,145
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;1;-15.942;-48.168;41,6;-15,942;-48,168
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;0,9;-15,94;-48.143;42,1;-15,94;-48,143
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;1;-15,93;-48.165;181,2;-15,93;-48,165
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;1;-15.928;-48,17;151,2;-15,928;-48,17
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;1;-15.928;-48,14;66,6;-15,928;-48,14
31/07/2020 16:25;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;66;0;1;-15.914;-48.172;34,5;-15,914;-48,172
03/08/2020 16:55;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;69;0;-999;-15.661;-48.193;16,5;-15,661;-48,193
05/08/2020 16:40;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;71;0;-999;-15.925;-48.094;23,8;-15,925;-48,094
10/08/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;77;0;1;-16.005;-47.952;22;-16,005;-47,952
10/08/2020 17:00;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;76;0;1;-15.842;-47.715;23,9;-15,842;-47,715
12/08/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;78;0;-999;-15.712;-47.882;8,4;-15,712;-47,882
12/08/2020 16:50;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;78;0;-999;-15,71;-47.872;6,6;-15,71;-47,872
16/08/2020 16:22;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;82;0,1;1;-156.154.474.262.593;-481.563.897.533.176;;-15,61544743;-48,15638975
15/08/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;81;0;1;-15.907;-48.001;19,2;-15,907;-48,001
18/08/2020 16:07;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;84;0;1;-15.771;-47.753;48,8;-15,771;-47,753
19/08/2020 16:49;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;71;0;1;-15.932;-48.056;11;-15,932;-48,056
22/08/2020 17:20;AQUA_M-T;Brasil;DISTRITO FEDERAL;BRASILIA;Cerrado;88;0;1;-15.732;-47.783;27,7;-15,732;-47,783
